Timestamp,Electricity_kWh,Water_Litres,Outdoor_Temp_C,Humidity_Pct,Pressure_PSI,Thermal_Temp_C,Vibration_mm_s,Is_Anomaly
2026-06-10 15:15:00,2017.22,2962.09,35.5,56.0,41.4,64.6,2.29,0
2026-06-10 15:30:00,2132.93,2720.46,37.6,70.1,42.0,69.66,3.01,0
2026-06-10 15:45:00,2245.27,3057.1,37.0,61.8,42.91,69.97,2.54,0
2026-06-10 16:00:00,2387.86,3265.14,39.4,58.8,42.92,65.3,1.69,0
2026-06-10 16:15:00,2192.11,3393.75,33.0,56.1,41.42,64.64,2.6,0
2026-06-10 16:30:00,2133.38,2915.57,32.3,66.7,41.91,66.54,2.4,0
2026-06-10 16:45:00,2425.74,3174.5,31.0,65.9,43.79,66.75,2.48,0
2026-06-10 17:00:00,2026.24,3030.2,27.3,47.3,43.1,70.28,2.39,0
2026-06-10 17:15:00,1936.14,3084.11,33.6,61.2,44.99,66.86,2.74,0
2026-06-10 17:30:00,2252.8,3496.65,29.2,64.9,43.92,66.26,2.84,0
2026-06-10 17:45:00,2139.75,2874.55,38.8,65.7,43.87,66.87,2.58,0
2026-06-10 18:00:00,2077.45,3138.06,33.7,49.5,40.83,71.2,2.4,0
2026-06-10 18:15:00,2285.0,3170.15,33.9,73.4,43.42,68.43,2.49,0
2026-06-10 18:30:00,2229.26,3262.87,30.3,41.1,42.44,67.95,2.51,0
2026-06-10 18:45:00,2132.31,3114.7,25.8,56.0,41.84,68.12,2.26,0
2026-06-10 19:00:00,2046.36,3146.21,25.5,75.1,42.7,71.63,2.67,0
2026-06-10 19:15:00,2304.69,3041.25,31.4,65.4,43.63,66.53,2.64,0
2026-06-10 19:30:00,2278.02,3140.37,26.3,51.8,43.1,71.69,2.96,0
2026-06-10 19:45:00,2188.1,3048.52,34.1,71.3,41.45,68.93,2.88,0
2026-06-10 20:00:00,2421.6,3193.24,38.2,65.5,43.39,68.0,2.29,0
2026-06-10 20:15:00,2071.59,3044.56,38.2,75.8,41.73,74.65,2.75,0
2026-06-10 20:30:00,2016.94,3156.57,34.9,73.1,42.76,65.76,2.21,0
2026-06-10 20:45:00,2116.97,3095.61,28.2,67.5,42.14,67.52,2.71,0
2026-06-10 21:00:00,2194.53,3268.91,37.9,62.0,42.24,65.32,2.35,0
2026-06-10 21:15:00,2229.2,3092.29,38.3,46.0,43.42,70.78,2.19,0
2026-06-10 21:30:00,3473.68,5242.98,27.9,51.8,26.5,102.5,8.7,1
2026-06-10 21:45:00,2242.25,3289.29,36.1,58.9,44.83,72.57,1.7,0
2026-06-10 22:00:00,2049.82,2964.14,29.3,67.0,40.31,71.46,1.97,0
2026-06-10 22:15:00,2373.25,3001.94,37.0,63.1,41.78,67.91,2.45,0
2026-06-10 22:30:00,2190.14,3010.65,40.0,53.0,42.94,67.49,2.52,0
2026-06-10 22:45:00,2334.08,3306.17,25.5,40.3,43.2,64.22,2.39,0
2026-06-10 23:00:00,2241.13,2779.65,38.5,62.3,42.38,73.49,2.03,0
2026-06-10 23:15:00,2254.81,3570.66,34.3,52.9,42.43,69.57,2.25,0
2026-06-10 23:30:00,2268.37,3258.41,39.6,73.1,42.99,67.17,2.62,0
2026-06-10 23:45:00,2253.73,3133.49,32.0,41.1,42.22,71.72,2.67,0
2026-06-11 00:00:00,2277.13,3091.77,37.7,66.3,44.17,65.97,2.5,0
2026-06-11 00:15:00,2359.5,3142.83,25.9,82.4,43.51,69.42,2.85,0
2026-06-11 00:30:00,2223.58,3178.17,30.0,47.8,43.55,67.97,2.62,0
2026-06-11 00:45:00,2285.08,3196.78,26.0,61.2,41.34,70.0,2.28,0
2026-06-11 01:00:00,2189.23,3183.34,39.6,44.1,42.4,68.24,2.42,0
2026-06-11 01:15:00,2372.81,3113.44,37.3,68.2,42.14,64.77,2.08,0
2026-06-11 01:30:00,2118.83,3070.4,37.8,64.8,41.29,68.59,2.47,0
2026-06-11 01:45:00,2416.11,3077.31,39.1,58.3,42.93,71.02,2.83,0
2026-06-11 02:00:00,2195.18,3070.76,26.3,63.5,41.85,68.33,2.71,0
2026-06-11 02:15:00,2028.31,3270.07,30.8,80.3,43.29,70.34,2.92,0
2026-06-11 02:30:00,2215.37,3189.03,26.1,48.8,41.22,65.79,2.41,0
2026-06-11 02:45:00,2118.27,2658.94,28.2,41.0,44.56,68.33,2.9,0
2026-06-11 03:00:00,2300.88,3198.39,28.4,78.8,41.42,66.84,2.44,0
2026-06-11 03:15:00,2121.69,3129.21,32.0,66.0,42.76,70.27,2.94,0
2026-06-11 03:30:00,2146.46,3097.19,29.0,80.1,43.45,68.48,2.49,0
2026-06-11 03:45:00,1973.26,3041.72,26.5,66.9,41.82,70.13,2.71,0
2026-06-11 04:00:00,2145.72,3268.62,27.5,76.5,43.52,71.12,2.94,0
2026-06-11 04:15:00,1909.13,3242.13,27.2,59.3,41.02,70.13,2.44,0
2026-06-11 04:30:00,2009.93,2984.07,39.6,73.7,44.24,69.08,2.57,0
2026-06-11 04:45:00,2291.25,3161.06,36.4,81.1,42.52,65.9,2.89,0
2026-06-11 05:00:00,2294.3,2954.25,39.5,65.7,41.78,68.39,2.46,0
2026-06-11 05:15:00,2251.05,2893.06,31.6,48.1,42.14,67.07,2.1,0
2026-06-11 05:30:00,2083.96,3005.99,29.2,52.1,43.47,67.54,3.14,0
2026-06-11 05:45:00,2194.27,3229.36,37.0,48.9,41.8,67.46,2.36,0
2026-06-11 06:00:00,2199.57,3242.97,29.9,51.1,41.6,65.95,2.55,0
2026-06-11 06:15:00,2061.0,3176.96,29.5,53.8,42.23,63.51,2.85,0
2026-06-11 06:30:00,2380.41,3208.76,28.5,65.0,41.09,66.73,2.32,0
2026-06-11 06:45:00,2305.28,3177.43,26.9,66.5,44.68,68.88,2.2,0
2026-06-11 07:00:00,2173.48,3003.78,28.8,59.2,41.82,65.03,2.58,0
2026-06-11 07:15:00,2203.23,3164.79,30.3,67.7,43.5,68.44,1.96,0
2026-06-11 07:30:00,2225.01,3220.06,35.1,43.7,42.75,73.15,2.41,0
2026-06-11 07:45:00,1954.99,3213.14,25.9,44.0,41.32,70.96,2.57,0
2026-06-11 08:00:00,2170.34,3278.34,28.2,47.7,42.49,72.51,2.42,0
2026-06-11 08:15:00,2118.16,3206.25,37.1,63.3,43.44,69.38,2.04,0
2026-06-11 08:30:00,2079.81,3152.72,27.2,49.6,42.27,71.32,2.98,0
2026-06-11 08:45:00,2166.27,3260.52,30.1,52.7,43.93,66.59,2.53,0
2026-06-11 09:00:00,2415.72,3096.02,38.0,58.0,43.73,66.79,2.93,0
2026-06-11 09:15:00,2276.9,2967.72,27.3,76.5,43.6,61.55,2.42,0
2026-06-11 09:30:00,2131.46,3075.54,26.2,40.6,41.95,71.37,2.24,0
2026-06-11 09:45:00,2268.71,2988.26,32.3,69.2,41.2,72.25,2.58,0
